dteday,hr,workingday,cnt,temp,season,weathersit
2011-05-19,7,1,257,0.5,Summer,2
2011-05-19,8,1,487,0.52,Summer,2
2011-05-19,9,1,216,0.54,Summer,2
2011-05-19,10,1,130,0.54,Summer,2
2011-05-19,11,1,164,0.54,Summer,2
2011-05-19,12,1,168,0.58,Summer,2
2011-05-19,13,1,183,0.58,Summer,2
2011-05-19,14,1,180,0.54,Summer,2
2011-05-19,15,1,188,0.56,Summer,2
2011-05-19,16,1,302,0.58,Summer,2
2011-05-19,17,1,547,0.56,Summer,2
2011-05-19,18,1,513,0.6,Summer,2
2011-05-19,19,1,410,0.58,Summer,2
2011-05-19,20,1,282,0.54,Summer,2
2011-05-19,21,1,209,0.54,Summer,2
2011-05-19,22,1,79,0.5,Summer,2
2011-05-19,23,1,72,0.48,Summer,2
2011-05-20,0,1,48,0.46,Summer,1
2011-05-20,1,1,25,0.46,Summer,1
2011-05-20,2,1,8,0.44,Summer,1
2011-05-20,3,1,5,0.44,Summer,1
2011-05-20,4,1,5,0.44,Summer,1
2011-05-20,5,1,28,0.44,Summer,1
2011-05-20,6,1,117,0.46,Summer,1
2011-05-20,7,1,319,0.5,Summer,1
2011-05-20,8,1,517,0.54,Summer,1
2011-05-20,9,1,234,0.54,Summer,1
2011-05-20,10,1,148,0.56,Summer,1
2011-05-20,11,1,196,0.58,Summer,1
2011-05-20,12,1,255,0.6,Summer,1
2011-05-20,13,1,232,0.6,Summer,1
2011-05-20,14,1,197,0.62,Summer,1
2011-05-20,15,1,242,0.6,Summer,1
2011-05-20,16,1,330,0.6,Summer,1
2011-05-20,17,1,554,0.62,Summer,1
2011-05-20,18,1,473,0.6,Summer,1
2011-05-20,19,1,302,0.58,Summer,1
2011-05-20,20,1,220,0.58,Summer,1
2011-05-20,21,1,195,0.56,Summer,1
2011-05-20,22,1,152,0.54,Summer,1
2011-05-20,23,1,115,0.52,Summer,1
2011-05-21,0,0,98,0.52,Summer,1
2011-05-21,1,0,72,0.52,Summer,1
2011-05-21,2,0,40,0.52,Summer,1
2011-05-21,3,0,19,0.48,Summer,1
2011-05-21,4,0,7,0.46,Summer,1
2011-05-21,5,0,5,0.46,Summer,1
2011-05-21,6,0,28,0.5,Summer,1
2011-05-21,7,0,43,0.54,Summer,1
2011-05-21,8,0,126,0.56,Summer,1
2011-05-21,9,0,225,0.6,Summer,1
2011-05-21,10,0,323,0.62,Summer,1
2011-05-21,11,0,418,0.64,Summer,1
2011-05-21,12,0,493,0.66,Summer,1
2011-05-21,13,0,462,0.7,Summer,1
2011-05-21,14,0,456,0.72,Summer,1
2011-05-21,15,0,506,0.72,Summer,1
2011-05-21,16,0,471,0.72,Summer,1
2011-05-21,17,0,444,0.72,Summer,1
2011-05-21,18,0,444,0.7,Summer,1
2011-05-21,19,0,301,0.68,Summer,1
2011-05-21,20,0,248,0.62,Summer,1
2011-05-21,21,0,227,0.62,Summer,1
2011-05-21,22,0,204,0.6,Summer,1
2011-05-21,23,0,145,0.58,Summer,1
2011-05-22,0,0,131,0.54,Summer,1
2011-05-22,1,0,98,0.52,Summer,1
2011-05-22,2,0,68,0.52,Summer,1
2011-05-22,3,0,33,0.5,Summer,1
2011-05-22,4,0,12,0.5,Summer,1
2011-05-22,5,0,6,0.5,Summer,1
2011-05-22,6,0,18,0.52,Summer,1
2011-05-22,7,0,40,0.54,Summer,1
2011-05-22,8,0,94,0.6,Summer,1
2011-05-22,9,0,189,0.62,Summer,1
2011-05-22,10,0,305,0.64,Summer,1
2011-05-22,11,0,373,0.7,Summer,1
2011-05-22,12,0,401,0.72,Summer,1
2011-05-22,13,0,455,0.66,Summer,1
2011-05-22,14,0,316,0.62,Summer,1
2011-05-22,15,0,331,0.66,Summer,1
2011-05-22,16,0,273,0.68,Summer,1
2011-05-22,17,0,306,0.7,Summer,1
2011-05-22,18,0,358,0.66,Summer,1
2011-05-22,19,0,300,0.66,Summer,1
2011-05-22,20,0,231,0.64,Summer,1
2011-05-22,21,0,136,0.62,Summer,1
2011-05-22,22,0,121,0.6,Summer,1
2011-05-22,23,0,65,0.58,Summer,1
2011-05-23,0,1,41,0.56,Summer,2
2011-05-23,1,1,9,0.56,Summer,2
2011-05-23,2,1,5,0.56,Summer,2
2011-05-23,3,1,4,0.54,Summer,2
2011-05-23,4,1,4,0.54,Summer,2
2011-05-23,5,1,11,0.54,Summer,2
2011-05-23,6,1,96,0.54,Summer,2
2011-05-23,7,1,236,0.56,Summer,2
2011-05-23,8,1,409,0.6,Summer,2
2011-05-23,9,1,167,0.6,Summer,2
2011-05-23,10,1,121,0.66,Summer,2
2011-05-23,11,1,180,0.68,Summer,2
2011-05-23,12,1,204,0.68,Summer,2
2011-05-23,13,1,204,0.74,Summer,2
2011-05-23,14,1,187,0.72,Summer,2
2011-05-23,15,1,176,0.72,Summer,2
2011-05-23,16,1,279,0.72,Summer,2
2011-05-23,17,1,429,0.72,Summer,2
2011-05-23,18,1,453,0.7,Summer,2
2011-05-23,19,1,358,0.7,Summer,2
2011-05-23,20,1,310,0.64,Summer,2
2011-05-23,21,1,188,0.64,Summer,2
2011-05-23,22,1,131,0.62,Summer,2
2011-05-23,23,1,72,0.62,Summer,2
2011-05-24,0,1,35,0.6,Summer,2
2011-05-24,1,1,15,0.6,Summer,2
2011-05-24,2,1,10,0.6,Summer,2
2011-05-24,3,1,2,0.58,Summer,2
2011-05-24,4,1,4,0.6,Summer,2
2011-05-24,5,1,24,0.58,Summer,2
2011-05-24,6,1,112,0.58,Summer,2
2011-05-24,7,1,314,0.64,Summer,2
2011-05-24,8,1,434,0.62,Summer,2
2011-05-24,9,1,138,0.64,Summer,2
2011-05-24,10,1,108,0.7,Summer,2
2011-05-24,11,1,175,0.74,Summer,2
2011-05-24,12,1,170,0.76,Summer,2
2011-05-24,13,1,190,0.78,Summer,2
2011-05-24,14,1,153,0.78,Summer,2
2011-05-24,15,1,188,0.74,Summer,2
2011-05-24,16,1,277,0.66,Summer,2
2011-05-24,17,1,548,0.7,Summer,2
2011-05-24,18,1,564,0.7,Summer,2
2011-05-24,19,1,355,0.66,Summer,2
2011-05-24,20,1,280,0.66,Summer,2
2011-05-24,21,1,189,0.64,Summer,2
2011-05-24,22,1,141,0.62,Summer,2
2011-05-24,23,1,66,0.66,Summer,2
2011-05-25,0,1,35,0.6,Summer,1
2011-05-25,1,1,8,0.58,Summer,1
2011-05-25,2,1,8,0.56,Summer,1
2011-05-25,3,1,9,0.54,Summer,1
2011-05-25,4,1,3,0.54,Summer,1
2011-05-25,5,1,25,0.56,Summer,1
2011-05-25,6,1,117,0.56,Summer,1
2011-05-25,7,1,313,0.62,Summer,1
2011-05-25,8,1,531,0.64,Summer,1
2011-05-25,9,1,234,0.68,Summer,1
2011-05-25,10,1,135,0.7,Summer,1
2011-05-25,11,1,140,0.74,Summer,1
2011-05-25,12,1,210,0.74,Summer,1
2011-05-25,13,1,202,0.74,Summer,1
2011-05-25,14,1,168,0.74,Summer,1
2011-05-25,15,1,182,0.76,Summer,1
2011-05-25,16,1,299,0.74,Summer,1
2011-05-25,17,1,601,0.74,Summer,1
2011-05-25,18,1,517,0.72,Summer,1
2011-05-25,19,1,405,0.7,Summer,1
2011-05-25,20,1,340,0.7,Summer,1
2011-05-25,21,1,236,0.66,Summer,1
2011-05-25,22,1,174,0.66,Summer,1
2011-05-25,23,1,86,0.64,Summer,1
2011-05-26,0,1,45,0.64,Summer,1
2011-05-26,1,1,16,0.64,Summer,1
2011-05-26,2,1,14,0.62,Summer,1
2011-05-26,3,1,4,0.6,Summer,1
2011-05-26,4,1,2,0.6,Summer,1
2011-05-26,5,1,27,0.6,Summer,1
2011-05-26,6,1,98,0.6,Summer,1
2011-05-26,7,1,286,0.62,Summer,1
2011-05-26,8,1,489,0.66,Summer,1
2011-05-26,9,1,216,0.72,Summer,1
2011-05-26,10,1,143,0.7,Summer,1
2011-05-26,11,1,160,0.74,Summer,1
2011-05-26,12,1,194,0.78,Summer,1
2011-05-26,13,1,197,0.82,Summer,1
2011-05-26,14,1,189,0.82,Summer,1
2011-05-26,15,1,141,0.82,Summer,1
2011-05-26,16,1,291,0.8,Summer,1
2011-05-26,17,1,494,0.8,Summer,1
2011-05-26,18,1,478,0.8,Summer,1
2011-05-26,19,1,378,0.78,Summer,1
2011-05-26,20,1,322,0.72,Summer,1
2011-05-26,21,1,223,0.72,Summer,1
2011-05-26,22,1,180,0.7,Summer,1
2011-05-26,23,1,90,0.7,Summer,1
2011-05-27,0,1,69,0.68,Summer,1
2011-05-27,1,1,50,0.7,Summer,1
2011-05-27,2,1,18,0.68,Summer,1
2011-05-27,3,1,12,0.66,Summer,1
2011-05-27,4,1,7,0.64,Summer,1
2011-05-27,5,1,31,0.64,Summer,1
2011-05-27,6,1,81,0.64,Summer,1
2011-05-27,7,1,249,0.64,Summer,1
2011-05-27,8,1,418,0.66,Summer,1
2011-05-27,9,1,227,0.7,Summer,1
2011-05-27,10,1,153,0.72,Summer,1
2011-05-27,11,1,166,0.74,Summer,1
2011-05-27,12,1,243,0.76,Summer,1
2011-05-27,13,1,209,0.74,Summer,1
2011-05-27,14,1,239,0.76,Summer,1
2011-05-27,15,1,356,0.78,Summer,1
2011-05-27,16,1,419,0.76,Summer,1
2011-05-27,17,1,491,0.74,Summer,1
2011-05-27,18,1,399,0.72,Summer,1
2011-05-27,19,1,279,0.6,Summer,1
2011-05-27,20,1,144,0.62,Summer,1
2011-05-27,21,1,151,0.6,Summer,1
2011-05-27,22,1,141,0.6,Summer,1
2011-05-27,23,1,127,0.58,Summer,1
2011-05-28,0,0,94,0.58,Summer,1
2011-05-28,1,0,55,0.58,Summer,1
2011-05-28,2,0,48,0.56,Summer,1
2011-05-28,3,0,15,0.56,Summer,1
2011-05-28,4,0,4,0.56,Summer,1
2011-05-28,5,0,7,0.56,Summer,1
2011-05-28,6,0,19,0.58,Summer,1
2011-05-28,7,0,50,0.6,Summer,1
2011-05-28,8,0,102,0.62,Summer,1
2011-05-28,9,0,177,0.64,Summer,1
2011-05-28,10,0,276,0.7,Summer,1
2011-05-28,11,0,349,0.7,Summer,1
2011-05-28,12,0,358,0.72,Summer,1
2011-05-28,13,0,385,0.72,Summer,1
2011-05-28,14,0,382,0.74,Summer,1
2011-05-28,15,0,374,0.74,Summer,1
2011-05-28,16,0,402,0.76,Summer,1
2011-05-28,17,0,341,0.74,Summer,1
2011-05-28,18,0,385,0.72,Summer,1
2011-05-28,19,0,252,0.7,Summer,1
2011-05-28,20,0,196,0.7,Summer,1
2011-05-28,21,0,201,0.66,Summer,1
2011-05-28,22,0,161,0.66,Summer,1
2011-05-28,23,0,125,0.64,Summer,1
2011-05-29,0,0,83,0.64,Summer,1
2011-05-29,1,0,66,0.62,Summer,1
2011-05-29,2,0,61,0.62,Summer,1
2011-05-29,3,0,26,0.62,Summer,1
2011-05-29,4,0,23,0.6,Summer,1
2011-05-29,5,0,6,0.6,Summer,1
2011-05-29,6,0,15,0.62,Summer,1
2011-05-29,7,0,30,0.62,Summer,1
2011-05-29,8,0,96,0.62,Summer,1
2011-05-29,9,0,152,0.62,Summer,1
2011-05-29,10,0,251,0.66,Summer,1
2011-05-29,11,0,319,0.66,Summer,1
2011-05-29,12,0,402,0.7,Summer,1
2011-05-29,13,0,418,0.72,Summer,1
2011-05-29,14,0,351,0.74,Summer,1
2011-05-29,15,0,376,0.74,Summer,1
2011-05-29,16,0,361,0.74,Summer,1
2011-05-29,17,0,383,0.74,Summer,1
2011-05-29,18,0,328,0.72,Summer,1
2011-05-29,19,0,287,0.72,Summer,1
2011-05-29,20,0,219,0.7,Summer,1
2011-05-29,21,0,229,0.68,Summer,1
2011-05-29,22,0,171,0.66,Summer,1
2011-05-29,23,0,135,0.66,Summer,1
2011-05-30,0,0,103,0.64,Summer,1
2011-05-30,1,0,79,0.64,Summer,1
2011-05-30,2,0,45,0.64,Summer,1
2011-05-30,3,0,18,0.64,Summer,1
2011-05-30,4,0,6,0.62,Summer,1
2011-05-30,5,0,7,0.62,Summer,1
2011-05-30,6,0,16,0.64,Summer,1
2011-05-30,7,0,31,0.64,Summer,1
2011-05-30,8,0,94,0.66,Summer,1
2011-05-30,9,0,128,0.72,Summer,1
2011-05-30,10,0,269,0.8,Summer,1
2011-05-30,11,0,321,0.82,Summer,1
2011-05-30,12,0,366,0.86,Summer,1
2011-05-30,13,0,350,0.86,Summer,1
2011-05-30,14,0,327,0.88,Summer,1
2011-05-30,15,0,311,0.88,Summer,1
2011-05-30,16,0,309,0.88,Summer,1
2011-05-30,17,0,304,0.86,Summer,1
2011-05-30,18,0,249,0.86,Summer,1
2011-05-30,19,0,225,0.52,Summer,1
2011-05-30,20,0,237,0.76,Summer,1
2011-05-30,21,0,149,0.74,Summer,1
2011-05-30,22,0,106,0.72,Summer,1
2011-05-30,23,0,48,0.7,Summer,1
2011-05-31,0,1,29,0.7,Summer,1
2011-05-31,1,1,17,0.68,Summer,1
2011-05-31,2,1,12,0.66,Summer,1
2011-05-31,3,1,4,0.64,Summer,1
2011-05-31,4,1,3,0.66,Summer,1
2011-05-31,5,1,26,0.66,Summer,1
2011-05-31,6,1,109,0.68,Summer,1
2011-05-31,7,1,235,0.74,Summer,1
2011-05-31,8,1,406,0.78,Summer,1
2011-05-31,9,1,175,0.8,Summer,1
2011-05-31,10,1,109,0.82,Summer,1
2011-05-31,11,1,106,0.86,Summer,1
2011-05-31,12,1,162,0.86,Summer,1
2011-05-31,13,1,147,0.9,Summer,1
2011-05-31,14,1,140,0.9,Summer,1
2011-05-31,15,1,175,0.9,Summer,1
2011-05-31,16,1,249,0.9,Summer,1
2011-05-31,17,1,495,0.84,Summer,1
2011-05-31,18,1,417,0.84,Summer,1
2011-05-31,19,1,285,0.78,Summer,1
2011-05-31,20,1,251,0.78,Summer,1
2011-05-31,21,1,210,0.76,Summer,1
2011-05-31,22,1,159,0.74,Summer,1
2011-05-31,23,1,61,0.72,Summer,1
2011-06-01,0,1,34,0.7,Summer,2
2011-06-01,1,1,17,0.7,Summer,2
2011-06-01,2,1,3,0.7,Summer,2
2011-06-01,3,1,6,0.68,Summer,2
2011-06-01,4,1,4,0.68,Summer,2
2011-06-01,5,1,21,0.66,Summer,2
2011-06-01,6,1,128,0.68,Summer,2
2011-06-01,7,1,284,0.7,Summer,2
2011-06-01,8,1,454,0.72,Summer,2
2011-06-01,9,1,207,0.74,Summer,2
2011-06-01,10,1,115,0.76,Summer,2
2011-06-01,11,1,112,0.82,Summer,2
2011-06-01,12,1,169,0.86,Summer,2
2011-06-01,13,1,154,0.9,Summer,2
2011-06-01,14,1,145,0.9,Summer,2
2011-06-01,15,1,152,0.9,Summer,2
2011-06-01,16,1,266,0.86,Summer,2
2011-06-01,17,1,486,0.86,Summer,2
2011-06-01,18,1,309,0.82,Summer,2
2011-06-01,19,1,264,0.74,Summer,2
2011-06-01,20,1,256,0.74,Summer,2
2011-06-01,21,1,190,0.74,Summer,2
2011-06-01,22,1,129,0.74,Summer,2
2011-06-01,23,1,69,0.74,Summer,2
2011-06-02,0,1,42,0.74,Summer,1
2011-06-02,1,1,15,0.72,Summer,1
2011-06-02,2,1,6,0.7,Summer,1
2011-06-02,3,1,4,0.66,Summer,1
2011-06-02,4,1,3,0.66,Summer,1
2011-06-02,5,1,31,0.66,Summer,1
2011-06-02,6,1,113,0.66,Summer,1
2011-06-02,7,1,304,0.7,Summer,1
2011-06-02,8,1,467,0.7,Summer,1
2011-06-02,9,1,225,0.72,Summer,1
2011-06-02,10,1,139,0.72,Summer,1
2011-06-02,11,1,165,0.74,Summer,1
2011-06-02,12,1,232,0.76,Summer,1
2011-06-02,13,1,203,0.8,Summer,1
2011-06-02,14,1,185,0.78,Summer,1
2011-06-02,15,1,188,0.8,Summer,1
2011-06-02,16,1,318,0.8,Summer,1
2011-06-02,17,1,572,0.76,Summer,1
2011-06-02,18,1,525,0.74,Summer,1
2011-06-02,19,1,379,0.72,Summer,1
2011-06-02,20,1,337,0.7,Summer,1
2011-06-02,21,1,248,0.66,Summer,1
2011-06-02,22,1,155,0.64,Summer,1
2011-06-02,23,1,112,0.62,Summer,1
2011-06-03,0,1,68,0.62,Summer,1
2011-06-03,1,1,22,0.6,Summer,1
2011-06-03,2,1,12,0.56,Summer,1
2011-06-03,3,1,5,0.54,Summer,1
2011-06-03,4,1,6,0.52,Summer,1
2011-06-03,5,1,28,0.52,Summer,1
2011-06-03,6,1,106,0.54,Summer,1
2011-06-03,7,1,277,0.54,Summer,1
2011-06-03,8,1,502,0.56,Summer,1
2011-06-03,9,1,230,0.58,Summer,1
2011-06-03,10,1,161,0.62,Summer,1
2011-06-03,11,1,192,0.64,Summer,1
2011-06-03,12,1,259,0.66,Summer,1
2011-06-03,13,1,248,0.68,Summer,1
2011-06-03,14,1,240,0.7,Summer,1
2011-06-03,15,1,212,0.7,Summer,1
2011-06-03,16,1,349,0.72,Summer,1
2011-06-03,17,1,558,0.72,Summer,1
2011-06-03,18,1,564,0.7,Summer,1
2011-06-03,19,1,391,0.68,Summer,1
2011-06-03,20,1,293,0.64,Summer,1
2011-06-03,21,1,247,0.64,Summer,1
2011-06-03,22,1,171,0.62,Summer,1
2011-06-03,23,1,171,0.58,Summer,1
2011-06-04,0,0,93,0.56,Summer,1
2011-06-04,1,0,94,0.54,Summer,1
2011-06-04,2,0,59,0.54,Summer,1
2011-06-04,3,0,18,0.52,Summer,1
2011-06-04,4,0,15,0.52,Summer,1
2011-06-04,5,0,8,0.5,Summer,1
2011-06-04,6,0,28,0.54,Summer,1
2011-06-04,7,0,87,0.56,Summer,1
2011-06-04,8,0,125,0.6,Summer,1
2011-06-04,9,0,224,0.62,Summer,1
2011-06-04,10,0,317,0.64,Summer,1
2011-06-04,11,0,369,0.66,Summer,1
2011-06-04,12,0,420,0.7,Summer,1
2011-06-04,13,0,456,0.74,Summer,1
2011-06-04,14,0,451,0.74,Summer,1
2011-06-04,15,0,404,0.74,Summer,1
2011-06-04,16,0,440,0.72,Summer,1
2011-06-04,17,0,344,0.72,Summer,1
2011-06-04,18,0,341,0.74,Summer,1
2011-06-04,19,0,285,0.7,Summer,1
2011-06-04,20,0,239,0.7,Summer,1
2011-06-04,21,0,185,0.66,Summer,1
2011-06-04,22,0,190,0.64,Summer,1
2011-06-04,23,0,150,0.64,Summer,1
2011-06-05,0,0,113,0.64,Summer,2
2011-06-05,1,0,96,0.64,Summer,2
2011-06-05,2,0,64,0.64,Summer,2
2011-06-05,3,0,47,0.62,Summer,2
2011-06-05,4,0,12,0.62,Summer,2
2011-06-05,5,0,6,0.62,Summer,2
2011-06-05,6,0,21,0.62,Summer,2
2011-06-05,7,0,27,0.6,Summer,2
2011-06-05,8,0,98,0.6,Summer,2
2011-06-05,9,0,164,0.6,Summer,2
2011-06-05,10,0,251,0.62,Summer,2
2011-06-05,11,0,335,0.64,Summer,2
2011-06-05,12,0,335,0.64,Summer,2
2011-06-05,13,0,367,0.66,Summer,2
2011-06-05,14,0,385,0.7,Summer,2
2011-06-05,15,0,417,0.7,Summer,2
2011-06-05,16,0,398,0.72,Summer,2
2011-06-05,17,0,390,0.74,Summer,2
2011-06-05,18,0,363,0.7,Summer,2
2011-06-05,19,0,357,0.68,Summer,2
2011-06-05,20,0,279,0.66,Summer,2
2011-06-05,21,0,165,0.64,Summer,2
2011-06-05,22,0,130,0.64,Summer,2
2011-06-05,23,0,86,0.62,Summer,2
2011-06-06,0,1,29,0.62,Summer,1
2011-06-06,1,1,14,0.6,Summer,1
2011-06-06,2,1,8,0.58,Summer,1
2011-06-06,3,1,5,0.58,Summer,1
2011-06-06,4,1,8,0.56,Summer,1
2011-06-06,5,1,31,0.56,Summer,1
2011-06-06,6,1,112,0.58,Summer,1
2011-06-06,7,1,299,0.62,Summer,1
2011-06-06,8,1,438,0.64,Summer,1
2011-06-06,9,1,188,0.7,Summer,1
2011-06-06,10,1,95,0.72,Summer,1
2011-06-06,11,1,111,0.74,Summer,1
2011-06-06,12,1,153,0.76,Summer,1
2011-06-06,13,1,180,0.78,Summer,1
2011-06-06,14,1,145,0.78,Summer,1
2011-06-06,15,1,165,0.8,Summer,1
2011-06-06,16,1,267,0.76,Summer,1
2011-06-06,17,1,579,0.78,Summer,1
2011-06-06,18,1,556,0.76,Summer,1
2011-06-06,19,1,407,0.72,Summer,1
2011-06-06,20,1,336,0.68,Summer,1
2011-06-06,21,1,189,0.66,Summer,1
2011-06-06,22,1,173,0.66,Summer,1
2011-06-06,23,1,60,0.64,Summer,1
2011-06-07,0,1,20,0.64,Summer,1
2011-06-07,1,1,4,0.62,Summer,1
2011-06-07,2,1,5,0.6,Summer,1
2011-06-07,3,1,2,0.6,Summer,1
2011-06-07,4,1,5,0.58,Summer,1
2011-06-07,5,1,32,0.58,Summer,1
2011-06-07,6,1,126,0.6,Summer,1
2011-06-07,7,1,334,0.64,Summer,1
2011-06-07,8,1,477,0.68,Summer,1
2011-06-07,9,1,217,0.72,Summer,1
2011-06-07,10,1,123,0.76,Summer,1
2011-06-07,11,1,151,0.76,Summer,1
2011-06-07,12,1,183,0.8,Summer,1
2011-06-07,13,1,196,0.8,Summer,1
2011-06-07,14,1,146,0.8,Summer,1
2011-06-07,15,1,183,0.82,Summer,1
2011-06-07,16,1,308,0.8,Summer,1
2011-06-07,17,1,539,0.8,Summer,1
2011-06-07,18,1,551,0.78,Summer,1
2011-06-07,19,1,424,0.76,Summer,1
2011-06-07,20,1,346,0.74,Summer,1
2011-06-07,21,1,218,0.72,Summer,1
2011-06-07,22,1,153,0.7,Summer,1
2011-06-07,23,1,90,0.68,Summer,1
2011-06-08,0,1,41,0.66,Summer,1
2011-06-08,1,1,23,0.66,Summer,1
2011-06-08,2,1,7,0.64,Summer,1
2011-06-08,3,1,3,0.64,Summer,1
2011-06-08,4,1,6,0.62,Summer,1
2011-06-08,5,1,21,0.62,Summer,1
2011-06-08,6,1,116,0.64,Summer,1
2011-06-08,7,1,353,0.66,Summer,1
2011-06-08,8,1,481,0.76,Summer,1
2011-06-08,9,1,202,0.76,Summer,1
2011-06-08,10,1,90,0.82,Summer,1
2011-06-08,11,1,134,0.84,Summer,1
2011-06-08,12,1,149,0.88,Summer,1
2011-06-08,13,1,136,0.9,Summer,1
2011-06-08,14,1,155,0.92,Summer,1
2011-06-08,15,1,128,0.92,Summer,1
2011-06-08,16,1,233,0.92,Summer,1
2011-06-08,17,1,506,0.92,Summer,1
2011-06-08,18,1,459,0.9,Summer,1
2011-06-08,19,1,384,0.82,Summer,1
2011-06-08,20,1,280,0.8,Summer,1
2011-06-08,21,1,202,0.8,Summer,1
2011-06-08,22,1,176,0.76,Summer,1
2011-06-08,23,1,116,0.76,Summer,1
2011-06-09,0,1,47,0.74,Summer,2
2011-06-09,1,1,16,0.74,Summer,2
2011-06-09,2,1,6,0.72,Summer,2
2011-06-09,3,1,2,0.72,Summer,2
2011-06-09,4,1,6,0.72,Summer,2
2011-06-09,5,1,20,0.7,Summer,2
2011-06-09,6,1,118,0.72,Summer,2
2011-06-09,7,1,314,0.72,Summer,2
2011-06-09,8,1,432,0.76,Summer,2
2011-06-09,9,1,168,0.84,Summer,2
2011-06-09,10,1,94,0.86,Summer,2
2011-06-09,11,1,118,0.9,Summer,2
2011-06-09,12,1,140,0.92,Summer,2
2011-06-09,13,1,136,0.9,Summer,2
2011-06-09,14,1,118,0.92,Summer,2
2011-06-09,15,1,104,0.94,Summer,2
2011-06-09,16,1,200,0.92,Summer,2
2011-06-09,17,1,409,0.9,Summer,2
2011-06-09,18,1,466,0.88,Summer,2
2011-06-09,19,1,326,0.84,Summer,2
2011-06-09,20,1,254,0.8,Summer,2
2011-06-09,21,1,171,0.76,Summer,2
2011-06-09,22,1,153,0.74,Summer,2
2011-06-09,23,1,97,0.74,Summer,2
2011-06-10,0,1,69,0.7,Summer,1
2011-06-10,1,1,23,0.7,Summer,1
2011-06-10,2,1,13,0.68,Summer,1
2011-06-10,3,1,6,0.68,Summer,1
2011-06-10,4,1,4,0.66,Summer,1
2011-06-10,5,1,28,0.66,Summer,1
2011-06-10,6,1,104,0.66,Summer,1
2011-06-10,7,1,267,0.72,Summer,1
2011-06-10,8,1,452,0.74,Summer,1
2011-06-10,9,1,213,0.76,Summer,1
2011-06-10,10,1,111,0.78,Summer,1
2011-06-10,11,1,153,0.82,Summer,1
2011-06-10,12,1,207,0.84,Summer,1
2011-06-10,13,1,189,0.84,Summer,1
2011-06-10,14,1,165,0.86,Summer,1
2011-06-10,15,1,212,0.84,Summer,1
2011-06-10,16,1,285,0.82,Summer,1
2011-06-10,17,1,517,0.82,Summer,1
2011-06-10,18,1,463,0.8,Summer,1
2011-06-10,19,1,306,0.78,Summer,1
2011-06-10,20,1,250,0.76,Summer,1
2011-06-10,21,1,218,0.76,Summer,1
2011-06-10,22,1,185,0.72,Summer,1
2011-06-10,23,1,146,0.72,Summer,1
2011-06-11,0,0,117,0.7,Summer,1
2011-06-11,1,0,77,0.7,Summer,1
2011-06-11,2,0,60,0.7,Summer,1
2011-06-11,3,0,28,0.68,Summer,1
2011-06-11,4,0,13,0.68,Summer,1
2011-06-11,5,0,16,0.68,Summer,1
2011-06-11,6,0,40,0.7,Summer,1
2011-06-11,7,0,68,0.72,Summer,1
2011-06-11,8,0,143,0.74,Summer,1
2011-06-11,9,0,230,0.74,Summer,1
2011-06-11,10,0,264,0.74,Summer,1
2011-06-11,11,0,325,0.76,Summer,1
2011-06-11,12,0,347,0.8,Summer,1
2011-06-11,13,0,387,0.8,Summer,1
2011-06-11,14,0,380,0.82,Summer,1
2011-06-11,15,0,374,0.82,Summer,1
2011-06-11,16,0,394,0.8,Summer,1
2011-06-11,17,0,337,0.74,Summer,1
2011-06-11,18,0,286,0.72,Summer,1
2011-06-11,19,0,264,0.7,Summer,1
2011-06-11,20,0,275,0.68,Summer,1
2011-06-11,21,0,220,0.66,Summer,1
2011-06-11,22,0,190,0.66,Summer,1
2011-06-11,23,0,131,0.66,Summer,1
2011-06-12,0,0,119,0.66,Summer,1
2011-06-12,1,0,93,0.64,Summer,1
2011-06-12,2,0,66,0.64,Summer,1
2011-06-12,3,0,28,0.64,Summer,1
2011-06-12,4,0,14,0.62,Summer,1
2011-06-12,5,0,10,0.62,Summer,1
2011-06-12,6,0,14,0.62,Summer,1
2011-06-12,7,0,34,0.64,Summer,1
2011-06-12,8,0,92,0.7,Summer,1
2011-06-12,9,0,182,0.72,Summer,1
2011-06-12,10,0,311,0.76,Summer,1
2011-06-12,11,0,367,0.78,Summer,1
2011-06-12,12,0,420,0.82,Summer,1
2011-06-12,13,0,373,0.78,Summer,1
2011-06-12,14,0,315,0.82,Summer,1
2011-06-12,15,0,360,0.8,Summer,1
2011-06-12,16,0,350,0.68,Summer,1
2011-06-12,17,0,252,0.68,Summer,1
2011-06-12,18,0,256,0.7,Summer,1
2011-06-12,19,0,223,0.7,Summer,1
2011-06-12,20,0,206,0.66,Summer,1
2011-06-12,21,0,140,0.66,Summer,1
2011-06-12,22,0,128,0.64,Summer,1
2011-06-12,23,0,107,0.64,Summer,1
2011-06-13,0,1,28,0.64,Summer,1
2011-06-13,1,1,16,0.64,Summer,1
2011-06-13,2,1,10,0.62,Summer,1
2011-06-13,3,1,7,0.6,Summer,1
2011-06-13,4,1,4,0.56,Summer,1
2011-06-13,5,1,29,0.54,Summer,1
2011-06-13,6,1,105,0.54,Summer,1
2011-06-13,7,1,328,0.56,Summer,1
2011-06-13,8,1,476,0.58,Summer,1
2011-06-13,9,1,224,0.62,Summer,1
2011-06-13,10,1,118,0.64,Summer,1
2011-06-13,11,1,159,0.66,Summer,1
2011-06-13,12,1,196,0.66,Summer,1
2011-06-13,13,1,227,0.7,Summer,1
